time,close
2016-02-24 00:00:00+00:00,413.19
2016-02-24 06:00:00+00:00,416.94448
2016-02-24 12:00:00+00:00,422.83801
2016-02-24 18:00:00+00:00,423.20278
2016-02-25 00:00:00+00:00,419.222
2016-02-25 06:00:00+00:00,421.60171
2016-02-25 12:00:00+00:00,420.43063
2016-02-25 18:00:00+00:00,421.85
2016-02-26 00:00:00+00:00,421.89995
2016-02-26 06:00:00+00:00,423.5
2016-02-26 12:00:00+00:00,424.62997
2016-02-26 18:00:00+00:00,433.0
2016-02-27 00:00:00+00:00,434.05
2016-02-27 06:00:00+00:00,430.51142
2016-02-27 12:00:00+00:00,430.36502
2016-02-27 18:00:00+00:00,432.92
2016-02-28 00:00:00+00:00,425.67107
2016-02-28 06:00:00+00:00,423.5
2016-02-28 12:00:00+00:00,434.73897
2016-02-28 18:00:00+00:00,430.77929
2016-02-29 00:00:00+00:00,437.86
2016-02-29 06:00:00+00:00,433.14001
2016-02-29 12:00:00+00:00,437.4846
2016-02-29 18:00:00+00:00,438.24
2016-03-01 00:00:00+00:00,436.768
2016-03-01 06:00:00+00:00,433.98
2016-03-01 12:00:00+00:00,428.5
2016-03-01 18:00:00+00:00,431.48
2016-03-02 00:00:00+00:00,429.3
2016-03-02 06:00:00+00:00,427.21
2016-03-02 12:00:00+00:00,427.13
2016-03-02 18:00:00+00:00,421.17
2016-03-03 00:00:00+00:00,417.058
2016-03-03 06:00:00+00:00,419.522
2016-03-03 12:00:00+00:00,421.7
2016-03-03 18:00:00+00:00,419.621
2016-03-04 00:00:00+00:00,421.66
2016-03-04 06:00:00+00:00,418.01
2016-03-04 12:00:00+00:00,417.8
2016-03-04 18:00:00+00:00,406.67
2016-03-05 00:00:00+00:00,405.815
2016-03-05 06:00:00+00:00,402.878
2016-03-05 12:00:00+00:00,395.0
2016-03-05 18:00:00+00:00,393.161
2016-03-06 00:00:00+00:00,396.44
2016-03-06 06:00:00+00:00,403.0
2016-03-06 12:00:00+00:00,405.627
2016-03-06 18:00:00+00:00,400.649
2016-03-07 00:00:00+00:00,403.206
2016-03-07 06:00:00+00:00,408.494
2016-03-07 12:00:00+00:00,409.239
2016-03-07 18:00:00+00:00,410.01
2016-03-08 00:00:00+00:00,411.778
2016-03-08 06:00:00+00:00,410.75
2016-03-08 12:00:00+00:00,409.558
2016-03-08 18:00:00+00:00,412.04
2016-03-09 00:00:00+00:00,407.189
2016-03-09 06:00:00+00:00,408.78
2016-03-09 12:00:00+00:00,414.573
2016-03-09 18:00:00+00:00,411.93
2016-03-10 00:00:00+00:00,410.039
2016-03-10 06:00:00+00:00,411.51
2016-03-10 12:00:00+00:00,417.0
2016-03-10 18:00:00+00:00,415.83
2016-03-11 00:00:00+00:00,421.27
2016-03-11 06:00:00+00:00,420.341
2016-03-11 12:00:00+00:00,421.899
2016-03-11 18:00:00+00:00,420.349
2016-03-12 00:00:00+00:00,411.034
2016-03-12 06:00:00+00:00,410.8
2016-03-12 12:00:00+00:00,409.888
2016-03-12 18:00:00+00:00,406.655
2016-03-13 00:00:00+00:00,409.0
