time,close
2018-10-03 00:00:00+00:00,0.03397
2018-10-03 06:00:00+00:00,0.03399
2018-10-03 12:00:00+00:00,0.0339
2018-10-03 18:00:00+00:00,0.03391
2018-10-04 00:00:00+00:00,0.03415
2018-10-04 06:00:00+00:00,0.03396
2018-10-04 12:00:00+00:00,0.03388
2018-10-04 18:00:00+00:00,0.03375
2018-10-05 00:00:00+00:00,0.03365
2018-10-05 18:00:00+00:00,0.0344
2018-10-06 00:00:00+00:00,0.03439
2018-10-06 06:00:00+00:00,0.0342
2018-10-06 12:00:00+00:00,0.03412
2018-10-06 18:00:00+00:00,0.0341
2018-10-07 00:00:00+00:00,0.03416
2018-10-07 06:00:00+00:00,0.03392
2018-10-07 18:00:00+00:00,0.03428
2018-10-08 00:00:00+00:00,0.03407
2018-10-08 06:00:00+00:00,0.03401
2018-10-08 12:00:00+00:00,0.0345
2018-10-08 18:00:00+00:00,0.03445
2018-10-09 00:00:00+00:00,0.0346
2018-10-09 06:00:00+00:00,0.03435
2018-10-09 18:00:00+00:00,0.03433
2018-10-10 06:00:00+00:00,0.03431
2018-10-10 12:00:00+00:00,0.03424
2018-10-11 00:00:00+00:00,0.03234
2018-10-11 06:00:00+00:00,0.03161
2018-10-11 12:00:00+00:00,0.03214
2018-10-11 18:00:00+00:00,0.03061
2018-10-12 00:00:00+00:00,0.03106
2018-10-12 06:00:00+00:00,0.03123
2018-10-12 12:00:00+00:00,0.03129
2018-10-12 18:00:00+00:00,0.03128
2018-10-13 00:00:00+00:00,0.03158
2018-10-13 06:00:00+00:00,0.03189
2018-10-13 12:00:00+00:00,0.0318
2018-10-13 18:00:00+00:00,0.03175
2018-10-14 06:00:00+00:00,0.03172
2018-10-14 18:00:00+00:00,0.03101
2018-10-15 00:00:00+00:00,0.03309
2018-10-15 12:00:00+00:00,0.03134
2018-10-15 18:00:00+00:00,0.03177
2018-10-16 06:00:00+00:00,0.03173
2018-10-16 12:00:00+00:00,0.03164
2018-10-16 18:00:00+00:00,0.03181
2018-10-17 06:00:00+00:00,0.03163
2018-10-17 18:00:00+00:00,0.0316
2018-10-18 00:00:00+00:00,0.03162
2018-10-18 06:00:00+00:00,0.03141
2018-10-18 12:00:00+00:00,0.03102
2018-10-18 18:00:00+00:00,0.03117
2018-10-19 00:00:00+00:00,0.0311
2018-10-19 06:00:00+00:00,0.0313
2018-10-19 12:00:00+00:00,0.03137
2018-10-20 00:00:00+00:00,0.03151
2018-10-20 12:00:00+00:00,0.03157
2018-10-21 00:00:00+00:00,0.03171
2018-10-21 06:00:00+00:00,0.03156
2018-10-21 12:00:00+00:00,0.03149
2018-10-21 18:00:00+00:00,0.0315
2018-10-22 00:00:00+00:00,0.03148
2018-10-22 06:00:00+00:00,0.03152
2018-10-22 12:00:00+00:00,0.03138
2018-10-23 06:00:00+00:00,0.03111
2018-10-23 12:00:00+00:00,0.03118
2018-10-23 18:00:00+00:00,0.03144
2018-10-24 00:00:00+00:00,0.03139
2018-10-24 06:00:00+00:00,0.03133
2018-10-24 12:00:00+00:00,0.03126
2018-10-25 00:00:00+00:00,0.03115
2018-10-25 06:00:00+00:00,0.0312
2018-10-25 12:00:00+00:00,0.03119
2018-10-25 18:00:00+00:00,0.03124
2018-10-26 06:00:00+00:00,0.03143
2018-10-26 12:00:00+00:00,0.03125
2018-10-26 18:00:00+00:00,0.03135
2018-10-28 00:00:00+00:00,0.03142
2018-10-28 12:00:00+00:00,0.03155
2018-10-28 18:00:00+00:00,0.03159
2018-10-29 06:00:00+00:00,0.03169
2018-10-29 12:00:00+00:00,0.03094
2018-10-30 12:00:00+00:00,0.03105
2018-10-30 18:00:00+00:00,0.03114
2018-11-01 06:00:00+00:00,0.03116
2018-11-04 00:00:00+00:00,0.03131
2018-11-04 12:00:00+00:00,0.03198
2018-11-04 18:00:00+00:00,0.03271
2018-11-05 00:00:00+00:00,0.03235
2018-11-05 06:00:00+00:00,0.03241
2018-11-05 12:00:00+00:00,0.03231
2018-11-05 18:00:00+00:00,0.03256
2018-11-06 00:00:00+00:00,0.03249
2018-11-06 06:00:00+00:00,0.03288
2018-11-06 12:00:00+00:00,0.03334
2018-11-07 00:00:00+00:00,0.0334
2018-11-07 06:00:00+00:00,0.03371
2018-11-07 12:00:00+00:00,0.03348
2018-11-08 00:00:00+00:00,0.03301
2018-11-08 06:00:00+00:00,0.033
2018-11-08 12:00:00+00:00,0.03298
2018-11-08 18:00:00+00:00,0.03281
2018-11-09 06:00:00+00:00,0.03293
2018-11-09 12:00:00+00:00,0.03282
2018-11-10 00:00:00+00:00,0.03308
2018-11-10 12:00:00+00:00,0.03328
2018-11-10 18:00:00+00:00,0.03311
2018-11-11 00:00:00+00:00,0.03302
2018-11-12 00:00:00+00:00,0.03296
2018-11-13 12:00:00+00:00,0.03279
2018-11-13 18:00:00+00:00,0.03246
2018-11-14 00:00:00+00:00,0.03251
2018-11-14 06:00:00+00:00,0.03207
2018-11-14 12:00:00+00:00,0.03195
2018-11-15 12:00:00+00:00,0.0319
2018-11-15 18:00:00+00:00,0.032
2018-11-16 00:00:00+00:00,0.03194
2018-11-16 12:00:00+00:00,0.03166
2018-11-17 06:00:00+00:00,0.0314
2018-11-17 12:00:00+00:00,0.03122
2018-11-19 00:00:00+00:00,0.03005
2018-11-19 06:00:00+00:00,0.02947
2018-11-19 12:00:00+00:00,0.03021
2018-11-19 18:00:00+00:00,0.03063
2018-11-20 00:00:00+00:00,0.03045
2018-11-20 06:00:00+00:00,0.0299
2018-11-20 12:00:00+00:00,0.03024
2018-11-20 18:00:00+00:00,0.02933
2018-11-21 00:00:00+00:00,0.02925
2018-11-21 06:00:00+00:00,0.02946
2018-11-21 12:00:00+00:00,0.02979
2018-11-21 18:00:00+00:00,0.02965
2018-11-22 00:00:00+00:00,0.02982
2018-11-22 12:00:00+00:00,0.02924
2018-11-22 18:00:00+00:00,0.0289
2018-11-23 00:00:00+00:00,0.02894
2018-11-23 06:00:00+00:00,0.02853
2018-11-23 12:00:00+00:00,0.02802
2018-11-23 18:00:00+00:00,0.02826
2018-11-24 00:00:00+00:00,0.02858
2018-11-24 06:00:00+00:00,0.02819
2018-11-24 12:00:00+00:00,0.02836
2018-11-24 18:00:00+00:00,0.02921
2018-11-25 00:00:00+00:00,0.02835
2018-11-25 06:00:00+00:00,0.0287
2018-11-25 12:00:00+00:00,0.02846
2018-11-25 18:00:00+00:00,0.02903
2018-11-26 00:00:00+00:00,0.0286
2018-11-26 06:00:00+00:00,0.02882
2018-11-26 12:00:00+00:00,0.02862
2018-11-26 18:00:00+00:00,0.02867
2018-11-27 00:00:00+00:00,0.02841
2018-11-27 06:00:00+00:00,0.02793
2018-11-27 12:00:00+00:00,0.02843
2018-11-27 18:00:00+00:00,0.02876
2018-11-28 00:00:00+00:00,0.02857
2018-11-28 06:00:00+00:00,0.02829
2018-11-28 12:00:00+00:00,0.02822
2018-11-28 18:00:00+00:00,0.02883
2018-11-29 06:00:00+00:00,0.0278
2018-11-29 12:00:00+00:00,0.0276
2018-11-29 18:00:00+00:00,0.02742
2018-11-30 00:00:00+00:00,0.02754
2018-11-30 06:00:00+00:00,0.02837
2018-11-30 12:00:00+00:00,0.02828
2018-11-30 18:00:00+00:00,0.0282
2018-12-01 00:00:00+00:00,0.02809
2018-12-01 12:00:00+00:00,0.02804
2018-12-01 18:00:00+00:00,0.02817
2018-12-02 00:00:00+00:00,0.02831
2018-12-02 06:00:00+00:00,0.02815
2018-12-02 12:00:00+00:00,0.02812
2018-12-02 18:00:00+00:00,0.02805
2018-12-03 06:00:00+00:00,0.02821
2018-12-03 12:00:00+00:00,0.02775
2018-12-03 18:00:00+00:00,0.02799
2018-12-04 00:00:00+00:00,0.02807
2018-12-04 06:00:00+00:00,0.02788
2018-12-05 06:00:00+00:00,0.02779
2018-12-05 12:00:00+00:00,0.02756
2018-12-05 18:00:00+00:00,0.02725
2018-12-06 00:00:00+00:00,0.02669
2018-12-06 06:00:00+00:00,0.02635
2018-12-06 12:00:00+00:00,0.02645
2018-12-06 18:00:00+00:00,0.026
2018-12-07 00:00:00+00:00,0.0255
2018-12-07 06:00:00+00:00,0.02519
2018-12-07 12:00:00+00:00,0.02587
2018-12-07 18:00:00+00:00,0.02738
2018-12-08 00:00:00+00:00,0.02688
2018-12-08 06:00:00+00:00,0.02626
2018-12-08 12:00:00+00:00,0.0262
2018-12-08 18:00:00+00:00,0.02656
2018-12-09 00:00:00+00:00,0.02643
2018-12-09 06:00:00+00:00,0.02633
2018-12-09 12:00:00+00:00,0.02674
2018-12-09 18:00:00+00:00,0.02632
2018-12-10 00:00:00+00:00,0.02598
2018-12-10 06:00:00+00:00,0.02609
2018-12-10 12:00:00+00:00,0.02606
2018-12-10 18:00:00+00:00,0.02617
2018-12-11 00:00:00+00:00,0.02651
2018-12-11 06:00:00+00:00,0.02582
2018-12-11 12:00:00+00:00,0.02586
2018-12-12 00:00:00+00:00,0.02595
2018-12-12 06:00:00+00:00,0.02605
2018-12-12 12:00:00+00:00,0.02619
2018-12-12 18:00:00+00:00,0.02594
2018-12-13 00:00:00+00:00,0.02611
2018-12-13 06:00:00+00:00,0.02621
2018-12-13 12:00:00+00:00,0.02642
2018-12-13 18:00:00+00:00,0.0261
2018-12-14 00:00:00+00:00,0.02614
2018-12-14 06:00:00+00:00,0.02601
2018-12-14 12:00:00+00:00,0.02615
2018-12-14 18:00:00+00:00,0.02599
2018-12-15 06:00:00+00:00,0.02613
2018-12-16 00:00:00+00:00,0.02644
2018-12-16 06:00:00+00:00,0.02655
2018-12-16 12:00:00+00:00,0.02658
2018-12-16 18:00:00+00:00,0.02616
2018-12-17 06:00:00+00:00,0.0263
2018-12-17 18:00:00+00:00,0.02684
2018-12-18 06:00:00+00:00,0.02678
2018-12-18 12:00:00+00:00,0.02681
2018-12-18 18:00:00+00:00,0.02748
2018-12-19 00:00:00+00:00,0.02747
2018-12-19 06:00:00+00:00,0.02724
2018-12-19 18:00:00+00:00,0.02698
2018-12-20 00:00:00+00:00,0.02706
2018-12-20 06:00:00+00:00,0.02687
2018-12-20 18:00:00+00:00,0.02816
2018-12-21 18:00:00+00:00,0.028
2018-12-22 06:00:00+00:00,0.02863
2018-12-22 12:00:00+00:00,0.02865
2018-12-22 18:00:00+00:00,0.02915
2018-12-23 00:00:00+00:00,0.03211
2018-12-23 06:00:00+00:00,0.03242
2018-12-23 12:00:00+00:00,0.03239
2018-12-23 18:00:00+00:00,0.03284
2018-12-24 00:00:00+00:00,0.0352
2018-12-24 06:00:00+00:00,0.03485
2018-12-24 12:00:00+00:00,0.03589
2018-12-24 18:00:00+00:00,0.03442
2018-12-25 00:00:00+00:00,0.0336
2018-12-25 06:00:00+00:00,0.03374
2018-12-25 12:00:00+00:00,0.03346
2018-12-25 18:00:00+00:00,0.03403
2018-12-26 00:00:00+00:00,0.03507
2018-12-26 12:00:00+00:00,0.03367
2018-12-26 18:00:00+00:00,0.03421
2018-12-27 06:00:00+00:00,0.03319
2018-12-27 18:00:00+00:00,0.03186
2018-12-28 00:00:00+00:00,0.03178
2018-12-28 06:00:00+00:00,0.03255
2018-12-28 12:00:00+00:00,0.03463
2018-12-28 18:00:00+00:00,0.03532
2018-12-29 00:00:00+00:00,0.03498
2018-12-29 06:00:00+00:00,0.03475
2018-12-29 12:00:00+00:00,0.03491
2018-12-29 18:00:00+00:00,0.03594
2018-12-30 00:00:00+00:00,0.03561
2018-12-30 06:00:00+00:00,0.03587
2018-12-30 12:00:00+00:00,0.03586
2018-12-30 18:00:00+00:00,0.0362
2018-12-31 00:00:00+00:00,0.03563
2018-12-31 06:00:00+00:00,0.03598
2018-12-31 12:00:00+00:00,0.0361
2018-12-31 18:00:00+00:00,0.03555
2019-01-01 06:00:00+00:00,0.03617
2019-01-01 12:00:00+00:00,0.03601
2019-01-01 18:00:00+00:00,0.0366
2019-01-02 00:00:00+00:00,0.03677
2019-01-02 06:00:00+00:00,0.03901
2019-01-02 12:00:00+00:00,0.039
2019-01-02 18:00:00+00:00,0.0394
2019-01-03 00:00:00+00:00,0.03966
2019-01-03 06:00:00+00:00,0.0386
2019-01-03 12:00:00+00:00,0.03861
2019-01-03 18:00:00+00:00,0.03888
2019-01-04 00:00:00+00:00,0.04047
2019-01-04 06:00:00+00:00,0.03982
2019-01-04 12:00:00+00:00,0.03937
2019-01-04 18:00:00+00:00,0.0401
2019-01-05 00:00:00+00:00,0.04127
2019-01-05 06:00:00+00:00,0.04104
2019-01-05 12:00:00+00:00,0.04073
2019-01-05 18:00:00+00:00,0.04052
2019-01-06 00:00:00+00:00,0.03987
2019-01-06 06:00:00+00:00,0.04009
2019-01-06 12:00:00+00:00,0.03885
2019-01-06 18:00:00+00:00,0.03854
2019-01-07 00:00:00+00:00,0.03847
2019-01-07 06:00:00+00:00,0.03802
2019-01-07 12:00:00+00:00,0.03793
2019-01-07 18:00:00+00:00,0.03754
2019-01-08 00:00:00+00:00,0.03714
2019-01-08 06:00:00+00:00,0.03752
2019-01-08 12:00:00+00:00,0.03724
2019-01-08 18:00:00+00:00,0.03729
2019-01-09 00:00:00+00:00,0.03755
2019-01-09 12:00:00+00:00,0.03746
2019-01-09 18:00:00+00:00,0.03733
2019-01-10 00:00:00+00:00,0.03704
2019-01-10 06:00:00+00:00,0.03499
2019-01-10 12:00:00+00:00,0.03465
2019-01-10 18:00:00+00:00,0.03489
2019-01-11 00:00:00+00:00,0.03519
2019-01-11 06:00:00+00:00,0.03414
2019-01-11 12:00:00+00:00,0.03472
2019-01-11 18:00:00+00:00,0.03452
2019-01-12 06:00:00+00:00,0.03477
2019-01-12 18:00:00+00:00,0.03437
2019-01-13 00:00:00+00:00,0.03419
2019-01-13 06:00:00+00:00,0.03425
2019-01-13 12:00:00+00:00,0.03289
2019-01-14 12:00:00+00:00,0.03506
2019-01-14 18:00:00+00:00,0.03504
2019-01-15 06:00:00+00:00,0.03466
2019-01-15 18:00:00+00:00,0.03355
2019-01-16 00:00:00+00:00,0.03359
2019-01-16 06:00:00+00:00,0.03386
2019-01-16 18:00:00+00:00,0.03382
2019-01-17 00:00:00+00:00,0.03361
2019-01-17 06:00:00+00:00,0.0335
2019-01-18 00:00:00+00:00,0.03345
2019-01-18 06:00:00+00:00,0.03341
2019-01-18 12:00:00+00:00,0.03304
2019-01-18 18:00:00+00:00,0.0331
2019-01-19 00:00:00+00:00,0.03326
2019-01-19 06:00:00+00:00,0.03342
2019-01-19 18:00:00+00:00,0.03349
2019-01-20 06:00:00+00:00,0.03322
2019-01-20 12:00:00+00:00,0.03321
2019-01-20 18:00:00+00:00,0.0332
2019-01-21 00:00:00+00:00,0.03262
2019-01-21 06:00:00+00:00,0.03316
2019-01-21 12:00:00+00:00,0.03292
2019-01-22 00:00:00+00:00,0.03294
2019-01-22 06:00:00+00:00,0.03252
2019-01-23 00:00:00+00:00,0.03299
2019-01-23 18:00:00+00:00,0.03273
2019-01-24 00:00:00+00:00,0.03259
2019-01-24 06:00:00+00:00,0.0326
2019-01-24 18:00:00+00:00,0.03257
2019-01-25 06:00:00+00:00,0.03267
2019-01-25 12:00:00+00:00,0.03236
2019-01-25 18:00:00+00:00,0.03229
2019-01-26 06:00:00+00:00,0.03237
2019-01-26 12:00:00+00:00,0.03248
2019-01-26 18:00:00+00:00,0.03233
2019-01-27 00:00:00+00:00,0.03221
2019-01-27 06:00:00+00:00,0.03213
2019-01-27 12:00:00+00:00,0.03197
2019-01-28 00:00:00+00:00,0.03096
2019-01-28 06:00:00+00:00,0.03027
2019-01-28 12:00:00+00:00,0.03011
2019-01-28 18:00:00+00:00,0.03068
2019-01-29 00:00:00+00:00,0.03035
2019-01-29 12:00:00+00:00,0.03072
2019-01-29 18:00:00+00:00,0.03065
2019-01-30 06:00:00+00:00,0.03055
2019-01-31 12:00:00+00:00,0.03097
2019-01-31 18:00:00+00:00,0.03099
2019-02-01 06:00:00+00:00,0.03095
2019-02-01 12:00:00+00:00,0.03074
2019-02-01 18:00:00+00:00,0.03086
2019-02-03 12:00:00+00:00,0.03108
2019-02-04 12:00:00+00:00,0.03112
2019-02-05 18:00:00+00:00,0.03092
2019-02-06 00:00:00+00:00,0.03019
2019-02-06 06:00:00+00:00,0.03017
2019-02-06 12:00:00+00:00,0.03056
2019-02-07 00:00:00+00:00,0.03077
2019-02-07 06:00:00+00:00,0.03083
2019-02-08 00:00:00+00:00,0.03085
2019-02-08 12:00:00+00:00,0.03263
2019-02-09 00:00:00+00:00,0.03245
2019-02-09 12:00:00+00:00,0.03247
2019-02-09 18:00:00+00:00,0.03258
2019-02-10 00:00:00+00:00,0.03266
2019-02-10 06:00:00+00:00,0.03226
2019-02-10 18:00:00+00:00,0.03402
2019-02-11 12:00:00+00:00,0.03354
2019-02-11 18:00:00+00:00,0.03329
2019-02-12 00:00:00+00:00,0.03336
2019-02-12 12:00:00+00:00,0.03327
2019-02-12 18:00:00+00:00,0.03372
2019-02-13 12:00:00+00:00,0.03369
2019-02-13 18:00:00+00:00,0.0337
2019-02-14 12:00:00+00:00,0.03376
2019-02-14 18:00:00+00:00,0.03352
2019-02-15 06:00:00+00:00,0.0338
2019-02-16 00:00:00+00:00,0.03381
2019-02-16 12:00:00+00:00,0.03385
2019-02-17 06:00:00+00:00,0.03502
2019-02-17 12:00:00+00:00,0.0354
2019-02-17 18:00:00+00:00,0.03655
2019-02-18 00:00:00+00:00,0.03708
2019-02-18 12:00:00+00:00,0.03732
2019-02-18 18:00:00+00:00,0.03739
2019-02-19 06:00:00+00:00,0.03748
2019-02-19 12:00:00+00:00,0.03695
2019-02-19 18:00:00+00:00,0.03669
2019-02-20 00:00:00+00:00,0.03625
2019-02-20 06:00:00+00:00,0.03696
2019-02-20 12:00:00+00:00,0.03709
2019-02-20 18:00:00+00:00,0.03747
2019-02-21 00:00:00+00:00,0.03717
2019-02-21 12:00:00+00:00,0.0367
2019-02-21 18:00:00+00:00,0.03705
2019-02-22 00:00:00+00:00,0.03702
2019-02-22 06:00:00+00:00,0.03721
2019-02-22 12:00:00+00:00,0.03731
2019-02-22 18:00:00+00:00,0.03725
2019-02-23 00:00:00+00:00,0.03715
2019-02-23 06:00:00+00:00,0.03737
2019-02-23 12:00:00+00:00,0.03819
2019-02-23 18:00:00+00:00,0.03833
2019-02-24 00:00:00+00:00,0.03951
2019-02-24 06:00:00+00:00,0.03938
2019-02-24 12:00:00+00:00,0.03666
2019-02-24 18:00:00+00:00,0.03528
2019-02-25 00:00:00+00:00,0.03642
2019-02-25 06:00:00+00:00,0.036
2019-02-25 12:00:00+00:00,0.03626
2019-02-25 18:00:00+00:00,0.03599
2019-02-26 00:00:00+00:00,0.0359
2019-02-26 06:00:00+00:00,0.03572
2019-02-26 12:00:00+00:00,0.03556
2019-02-26 18:00:00+00:00,0.0358
2019-02-27 00:00:00+00:00,0.0357
2019-02-27 12:00:00+00:00,0.03592
2019-02-27 18:00:00+00:00,0.03533
2019-02-28 00:00:00+00:00,0.03582
2019-02-28 18:00:00+00:00,0.03551
2019-03-01 00:00:00+00:00,0.03568
2019-03-01 06:00:00+00:00,0.03541
2019-03-01 12:00:00+00:00,0.03569
2019-03-01 18:00:00+00:00,0.03537
2019-03-02 00:00:00+00:00,0.03521
2019-03-02 06:00:00+00:00,0.03503
2019-03-02 18:00:00+00:00,0.03469
2019-03-03 00:00:00+00:00,0.03496
2019-03-03 12:00:00+00:00,0.03458
2019-03-03 18:00:00+00:00,0.03434
2019-03-04 12:00:00+00:00,0.03383
2019-03-05 06:00:00+00:00,0.03427
2019-03-05 12:00:00+00:00,0.03546
2019-03-06 06:00:00+00:00,0.03595
2019-03-06 12:00:00+00:00,0.0355
2019-03-06 18:00:00+00:00,0.0356
2019-03-07 12:00:00+00:00,0.03538
2019-03-07 18:00:00+00:00,0.03525
2019-03-09 00:00:00+00:00,0.03476
2019-03-09 06:00:00+00:00,0.03509
2019-03-09 12:00:00+00:00,0.03483
2019-03-09 18:00:00+00:00,0.03482
2019-03-10 00:00:00+00:00,0.0347
2019-03-10 18:00:00+00:00,0.03455
2019-03-11 00:00:00+00:00,0.03447
2019-03-11 12:00:00+00:00,0.03423
2019-03-12 06:00:00+00:00,0.03449
2019-03-13 06:00:00+00:00,0.03413
2019-03-13 12:00:00+00:00,0.03405
2019-03-13 18:00:00+00:00,0.03404
2019-03-14 00:00:00+00:00,0.03411
2019-03-14 18:00:00+00:00,0.03408
2019-03-15 00:00:00+00:00,0.03436
2019-03-15 06:00:00+00:00,0.03446
2019-03-15 12:00:00+00:00,0.0349
2019-03-15 18:00:00+00:00,0.03473
2019-03-16 00:00:00+00:00,0.03535
2019-03-17 06:00:00+00:00,0.03486
2019-03-17 18:00:00+00:00,0.03479
2019-03-18 06:00:00+00:00,0.03459
2019-03-18 12:00:00+00:00,0.03456
2019-03-19 06:00:00+00:00,0.03457
2019-03-20 12:00:00+00:00,0.03432
2019-03-21 06:00:00+00:00,0.0343
2019-03-21 12:00:00+00:00,0.03393
2019-03-25 12:00:00+00:00,0.03377
2019-03-26 18:00:00+00:00,0.03398
2019-03-27 06:00:00+00:00,0.03438
2019-03-28 06:00:00+00:00,0.03426
2019-03-30 00:00:00+00:00,0.03487
2019-03-30 12:00:00+00:00,0.03471
2019-03-31 18:00:00+00:00,0.03451
2019-04-01 00:00:00+00:00,0.03448
2019-04-01 12:00:00+00:00,0.03406
2019-04-02 00:00:00+00:00,0.0317
2019-04-02 06:00:00+00:00,0.03209
2019-04-03 06:00:00+00:00,0.03373
2019-04-03 12:00:00+00:00,0.03378
2019-04-04 12:00:00+00:00,0.03154
2019-04-04 18:00:00+00:00,0.03216
2019-04-05 12:00:00+00:00,0.03277
2019-04-05 18:00:00+00:00,0.0329
2019-04-06 00:00:00+00:00,0.03283
2019-04-06 06:00:00+00:00,0.03261
2019-04-06 12:00:00+00:00,0.0324
2019-04-07 00:00:00+00:00,0.03274
2019-04-10 12:00:00+00:00,0.034
2019-04-11 06:00:00+00:00,0.0325
2019-04-11 12:00:00+00:00,0.03268
2019-04-11 18:00:00+00:00,0.03269
2019-04-12 12:00:00+00:00,0.03253
2019-04-13 12:00:00+00:00,0.03212
2019-04-14 00:00:00+00:00,0.03228
2019-04-14 06:00:00+00:00,0.03224
2019-04-14 12:00:00+00:00,0.03218
2019-04-15 18:00:00+00:00,0.03185
2019-04-16 12:00:00+00:00,0.03201
2019-04-17 00:00:00+00:00,0.03192
2019-04-17 12:00:00+00:00,0.03176
2019-04-18 00:00:00+00:00,0.03265
2019-04-18 12:00:00+00:00,0.03317
2019-04-18 18:00:00+00:00,0.03295
2019-04-19 18:00:00+00:00,0.03287
2019-04-20 00:00:00+00:00,0.03285
2019-04-20 18:00:00+00:00,0.03264
2019-04-21 18:00:00+00:00,0.03206
2019-04-22 00:00:00+00:00,0.03217
2019-04-22 06:00:00+00:00,0.0323
2019-04-22 12:00:00+00:00,0.03203
2019-04-22 18:00:00+00:00,0.03182
2019-04-23 00:00:00+00:00,0.03146
2019-04-23 18:00:00+00:00,0.0308
2019-04-24 00:00:00+00:00,0.03036
2019-04-24 12:00:00+00:00,0.02989
2019-04-24 18:00:00+00:00,0.03046
2019-04-25 06:00:00+00:00,0.03006
2019-04-25 12:00:00+00:00,0.02999
2019-04-25 18:00:00+00:00,0.02964
2019-04-26 06:00:00+00:00,0.02931
2019-04-26 18:00:00+00:00,0.02972
2019-04-27 06:00:00+00:00,0.02976
2019-04-27 12:00:00+00:00,0.0303
2019-04-27 18:00:00+00:00,0.0301
2019-04-28 00:00:00+00:00,0.02995
2019-04-28 18:00:00+00:00,0.02974
2019-04-29 06:00:00+00:00,0.02948
2019-04-29 12:00:00+00:00,0.02985
2019-04-29 18:00:00+00:00,0.0296
2019-04-30 00:00:00+00:00,0.03001
2019-04-30 12:00:00+00:00,0.02997
2019-04-30 18:00:00+00:00,0.03038
2019-05-01 00:00:00+00:00,0.03003
2019-05-01 12:00:00+00:00,0.02996
2019-05-01 18:00:00+00:00,0.02973
2019-05-02 00:00:00+00:00,0.02981
2019-05-02 06:00:00+00:00,0.02953
2019-05-02 18:00:00+00:00,0.02949
2019-05-03 00:00:00+00:00,0.02907
2019-05-03 06:00:00+00:00,0.02911
2019-05-03 12:00:00+00:00,0.02912
2019-05-04 00:00:00+00:00,0.02849
2019-05-04 06:00:00+00:00,0.0283
2019-05-04 12:00:00+00:00,0.02859
2019-05-05 06:00:00+00:00,0.02818
2019-05-06 06:00:00+00:00,0.02893
2019-05-06 12:00:00+00:00,0.03043
2019-05-07 00:00:00+00:00,0.02987
2019-05-07 06:00:00+00:00,0.02992
2019-05-07 12:00:00+00:00,0.02916
2019-05-07 18:00:00+00:00,0.02899
2019-05-08 00:00:00+00:00,0.02906
2019-05-08 06:00:00+00:00,0.02888
2019-05-08 18:00:00+00:00,0.02855
2019-05-09 06:00:00+00:00,0.02801
2019-05-09 12:00:00+00:00,0.02751
2019-05-09 18:00:00+00:00,0.02765
2019-05-10 00:00:00+00:00,0.02783
2019-05-10 06:00:00+00:00,0.02734
2019-05-10 18:00:00+00:00,0.02715
2019-05-11 06:00:00+00:00,0.02782
2019-05-11 12:00:00+00:00,0.02861
2019-05-12 06:00:00+00:00,0.02653
2019-05-12 12:00:00+00:00,0.02683
2019-05-12 18:00:00+00:00,0.02693
2019-05-13 00:00:00+00:00,0.0269
2019-05-13 06:00:00+00:00,0.02646
